"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","meanf--local--R1","meanf","local","R1",2064.36189258921,3,2440.00000000001,"M2",2015-06-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1449.98980754913,2678.73397762929,1245.50121191361,2883.22257326481,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2116.77030442055,4,1590.00000000001,"M2",2015-04-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1516.63714500963,2716.90346383147,1348.62356956153,2884.91703927957,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2116.77030442055,4,1730.00000000001,"M2",2015-05-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1502.39821938047,2731.14238946063,1297.90962374495,2935.63098509615,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2116.77030442055,4,2440.00000000001,"M2",2015-06-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1490.05983481139,2743.48077402971,1237.7763312576,2995.7642775835,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2131.33229175939,5,1960.00000000001,"M2",2015-03-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1531.19913234847,2731.46545117031,1363.18555690037,2899.47902661841,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2131.33229175939,5,1590.00000000001,"M2",2015-04-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1516.96020671931,2745.70437679947,1312.47161108379,2950.19297243499,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2131.33229175939,5,1730.00000000001,"M2",2015-05-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1504.62182215023,2758.04276136855,1252.33831859644,3010.32626492234,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2131.33229175939,5,2440.00000000001,"M2",2015-06-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1482.7113737426,2779.95320977618,1237.77116946997,3024.89341404881,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2194.9274303402,6,1930.00000000001,"M2",2015-02-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1594.79427092928,2795.06058975112,1426.78069548118,2963.07416519922,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2194.9274303402,6,1960.00000000001,"M2",2015-03-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1580.55534530012,2809.29951538028,1376.0667496646,3013.7881110158,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2194.9274303402,6,1590.00000000001,"M2",2015-04-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1568.21696073104,2821.63789994936,1315.93345717725,3073.92140350315,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2194.9274303402,6,1730.00000000001,"M2",2015-05-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1546.30651232341,2843.54834835699,1301.36630805078,3088.48855262962,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2194.9274303402,6,2440.00000000001,"M2",2015-06-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1530.09389013669,2859.76097054371,1245.75440894554,3144.10045173486,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,2210.00000000001,"M2",2015-01-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1614.801179134,2815.06749795584,1446.7876036859,2983.08107340394,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,1930.00000000001,"M2",2015-02-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1600.56225350484,2829.306423585,1396.07365786932,3033.79501922052,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,1960.00000000001,"M2",2015-03-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1588.22386893576,2841.64480815408,1335.94036538197,3093.92831170787,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,1590.00000000001,"M2",2015-04-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1566.31342052813,2863.55525656171,1321.3732162555,3108.49546083434,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,1730.00000000001,"M2",2015-05-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1550.10079834141,2879.76787874843,1265.76131715026,3164.10735993958,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2214.93433854492,7,2440.00000000001,"M2",2015-06-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1510.10079834141,2919.76787874843,1212.64572113235,3217.22295595749,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,1660.00000000001,"M2",2014-12-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1667.61286840354,2867.87918722538,1499.59929295544,3035.89276267348,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,2210.00000000001,"M2",2015-01-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1653.37394277438,2882.11811285454,1448.88534713886,3086.60670849006,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,1930.00000000001,"M2",2015-02-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1641.0355582053,2894.45649742362,1388.75205465151,3146.74000097741,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,1960.00000000001,"M2",2015-03-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1619.12510979767,2916.36694583125,1374.18490552504,3161.30715010388,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,1590.00000000001,"M2",2015-04-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1602.91248761095,2932.57956801797,1318.5730064198,3216.91904920912,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,1730.00000000001,"M2",2015-05-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1562.91248761095,2972.57956801797,1265.45741040189,3270.03464522703,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2267.74602781446,8,2440.00000000001,"M2",2015-06-01,1,7,"Yes",715.1973919371,1014.83354020351,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1552.54863587736,2982.94341975156,1252.91248761095,3282.57956801797,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1630.00000000001,"M2",2014-11-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1737.9467753622,2938.21309418404,1569.9331999141,3106.22666963214,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1660.00000000001,"M2",2014-12-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1723.70784973304,2952.4520198132,1519.21925409752,3156.94061544872,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,2210.00000000001,"M2",2015-01-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1711.36946516396,2964.79040438228,1459.08596161017,3217.07390793607,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1930.00000000001,"M2",2015-02-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1689.45901675633,2986.70085278991,1444.5188124837,3231.64105706254,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1960.00000000001,"M2",2015-03-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1673.24639456961,3002.91347497663,1388.90691337846,3287.25295616778,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1590.00000000001,"M2",2015-04-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1633.24639456961,3042.91347497663,1335.79131736055,3340.36855218569,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,1730.00000000001,"M2",2015-05-01,1,7,"Yes",715.1973919371,1014.83354020351,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1622.88254283602,3053.27732671022,1323.24639456961,3352.91347497663,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2338.07993477312,9,2440.00000000001,"M2",2015-06-01,1,8,"Yes",715.1973919371,1037.20857195512,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1622.88254283602,3053.27732671022,1300.871362818,3375.28850672824,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,2020.00000000001,"M2",2014-10-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1798.01357544811,2998.27989426995,1630.00000000001,3166.29346971805,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1630.00000000001,"M2",2014-11-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1783.77464981895,3012.51881989911,1579.28605418343,3217.00741553463,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1660.00000000001,"M2",2014-12-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1771.43626524987,3024.85720446819,1519.15276169608,3277.14070802198,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,2210.00000000001,"M2",2015-01-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1749.52581684224,3046.76765287582,1504.58561256961,3291.70785714845,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1930.00000000001,"M2",2015-02-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1733.31319465552,3062.98027506254,1448.97371346437,3347.31975625369,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1960.00000000001,"M2",2015-03-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1693.31319465552,3102.98027506254,1395.85811744646,3400.4353522716,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1590.00000000001,"M2",2015-04-01,1,7,"Yes",715.1973919371,1014.83354020351,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1682.94934292193,3113.34412679613,1383.31319465552,3412.98027506254,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,1730.00000000001,"M2",2015-05-01,1,8,"Yes",715.1973919371,1037.20857195512,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1682.94934292193,3113.34412679613,1360.93816290391,3435.35530681415,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2398.14673485903,10,2440.00000000001,"M2",2015-06-01,1,9,"Yes",726.36666603151,1053.94694356126,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1671.78006882752,3124.51340089054,1344.19979129777,3452.09367842029,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,2400.00000000002,"M2",2014-09-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1812.65086804281,3012.91718686465,1644.63729259471,3180.93076231275,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,2020.00000000001,"M2",2014-10-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1798.41194241365,3027.15611249381,1593.92334677813,3231.64470812933,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1630.00000000001,"M2",2014-11-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1786.07355784457,3039.49449706289,1533.79005429078,3291.77800061668,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1660.00000000001,"M2",2014-12-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1764.16310943694,3061.40494547052,1519.22290516431,3306.34514974315,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,2210.00000000001,"M2",2015-01-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1747.95048725022,3077.61756765724,1463.61100605907,3361.95704884839,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1930.00000000001,"M2",2015-02-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1707.95048725022,3117.61756765724,1410.49541004116,3415.0726448663,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1960.00000000001,"M2",2015-03-01,1,7,"Yes",715.1973919371,1014.83354020351,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1697.58663551663,3127.98141939083,1397.95048725022,3427.61756765724,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1590.00000000001,"M2",2015-04-01,1,8,"Yes",715.1973919371,1037.20857195512,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1697.58663551663,3127.98141939083,1375.57545549861,3449.99259940885,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,1730.00000000001,"M2",2015-05-01,1,9,"Yes",726.36666603151,1053.94694356126,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1686.41736142222,3139.15069348524,1358.83708389247,3466.73097101499,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2412.78402745373,11,2440.00000000001,"M2",2015-06-01,1,10,"Yes",741.89057930591,1080.53983064176,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1670.89344814782,3154.67460675964,1332.24419681197,3493.32385809549,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,2160.00000000001,"M2",2014-08-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1868.56362399313,3068.82994281497,1700.55004854503,3236.84351826307,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,2400.00000000002,"M2",2014-09-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1854.32469836397,3083.06886844413,1649.83610272845,3287.55746407965,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,2020.00000000001,"M2",2014-10-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1841.98631379489,3095.40725301321,1589.7028102411,3347.690756567,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1630.00000000001,"M2",2014-11-01,1,4,"Yes",648.62091801679,893.56112228942,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1820.07586538726,3117.31770142084,1575.13566111463,3362.25790569347,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1660.00000000001,"M2",2014-12-01,1,5,"Yes",664.83354020351,949.17302139466,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1803.86324320054,3133.53032360756,1519.52376200939,3417.86980479871,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,2210.00000000001,"M2",2015-01-01,1,6,"Yes",704.83354020351,1002.28861741257,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1763.86324320054,3173.53032360756,1466.40816599148,3470.98540081662,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1930.00000000001,"M2",2015-02-01,1,7,"Yes",715.1973919371,1014.83354020351,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1753.49939146695,3183.89417534115,1453.86324320054,3483.53032360756,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1960.00000000001,"M2",2015-03-01,1,8,"Yes",715.1973919371,1037.20857195512,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1753.49939146695,3183.89417534115,1431.48821144893,3505.90535535917,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1590.00000000001,"M2",2015-04-01,1,9,"Yes",726.36666603151,1053.94694356126,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1742.33011737254,3195.06344943556,1414.74983984279,3522.64372696531,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,1730.00000000001,"M2",2015-05-01,1,10,"Yes",741.89057930591,1080.53983064176,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1726.80620409814,3210.58736270996,1388.15695276229,3549.23661404581,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2468.69678340405,12,2440.00000000001,"M2",2015-06-01,1,11,"Yes",749.17302139466,1080.63315941092,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1719.52376200939,3217.86980479871,1388.06362399313,3549.32994281497,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2482.51349642914,13,2900.00000000002,"M2",2014-07-01,1,1,"Yes",600.13315941092,768.14673485902,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1882.38033701822,3082.64665584006,1714.36676157012,3250.66023128816,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2482.51349642914,13,2160.00000000001,"M2",2014-08-01,1,2,"Yes",614.37208504008,818.8606806756,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1868.14141138906,3096.88558146922,1663.65281575354,3301.37417710474,"Conformal","Conformal",0.826923076923077,1
"M2","meanf--local--R1","meanf","local","R1",2482.51349642914,13,2400.00000000002,"M2",2014-09-01,1,3,"Yes",626.710469609164,878.99397316295,414.467347918752,633.873108604395,0.826923076923077,1,0.384615384615385,0.673076923076923,1855.80302681998,3109.2239660383,1603.51952326619,3361.50746959209,"Conformal","Conformal",0.826923076923077,1
