"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",5,2015-03-01,1081.8207667749,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",1,698.193037026959,1465.44849652284,570.987710811478,1592.65382273832,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",5,2015-04-01,1095.51714632137,1140.00000000002,"Yes","M1000","NA","local","simple_average","NA",2,711.889416573427,1479.1448760693,584.684090357946,1606.35020228479,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",5,2015-05-01,1095.23549930577,970.000000000018,"Yes","M1000","NA","local","simple_average","NA",3,711.607769557829,1478.86322905371,584.402443342348,1606.06855526919,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",5,2015-06-01,1063.31328128508,1430.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,679.685551537143,1446.94101103302,552.480225321662,1574.1463372485,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",6,2015-02-01,1060.895360857,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",1,677.267631109061,1444.52309060494,550.06230489358,1571.72841682042,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",6,2015-03-01,1102.94976861482,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",2,719.32203886688,1486.57749836276,592.116712651399,1613.78282457824,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",6,2015-04-01,1121.39278740462,1140.00000000002,"Yes","M1000","NA","local","simple_average","NA",3,737.765057656686,1505.02051715256,610.559731441205,1632.22584336804,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",6,2015-05-01,1133.84759633423,970.000000000018,"Yes","M1000","NA","local","simple_average","NA",4,750.219866586287,1517.47532608216,623.014540370805,1644.68065229764,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",6,2015-06-01,1115.32569727487,1430.00000000003,"Yes","M1000","NA","local","simple_average","NA",5,731.697967526934,1498.95342702281,604.492641311453,1626.15875323829,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-01-01,1709.23494001885,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",1,1325.60721027091,2092.86266976679,1198.40188405543,2220.06799598227,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-02-01,1784.3468937491,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",2,1400.71916400116,2167.97462349703,1273.51383778568,2295.17994971252,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-03-01,1828.44857712283,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",3,1444.82084737489,2212.07630687077,1317.61552115941,2339.28163308625,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-04-01,1825.68174364141,1140.00000000002,"Yes","M1000","NA","local","simple_average","NA",4,1442.05401389347,2209.30947338935,1314.84868767799,2336.51479960483,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-05-01,1850.36996746914,970.000000000018,"Yes","M1000","NA","local","simple_average","NA",5,1466.7422377212,2233.99769721708,1339.53691150572,2361.20302343256,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",7,2015-06-01,1782.11351232469,1430.00000000003,"Yes","M1000","NA","local","simple_average","NA",6,1398.48578257675,2165.74124207263,1271.28045636127,2292.94656828811,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2014-12-01,1087.37931282052,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,703.751583072584,1471.00704256846,576.546256857102,1598.21236878394,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2015-01-01,1254.09031017677,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",2,870.462580428828,1637.71803992471,743.257254213347,1764.92336614019,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2015-02-01,1306.26404230756,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",3,922.636312559618,1689.8917720555,795.430986344137,1817.09709827098,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2015-03-01,1332.25471207439,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",4,948.626982326452,1715.88244182233,821.42165611097,1843.08776803781,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2015-04-01,1307.44729653886,1140.00000000002,"Yes","M1000","NA","local","simple_average","NA",5,923.819566790918,1691.0750262868,796.614240575437,1818.28035250228,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",8,2015-05-01,1332.0706796792,970.000000000018,"Yes","M1000","NA","local","simple_average","NA",6,948.442949931258,1715.69840942714,821.237623715777,1842.90373564262,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2014-11-01,1620.55093900515,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",1,1236.92320925721,2004.17866875309,1109.71788304173,2131.38399496857,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2014-12-01,1495.24938312783,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1111.62165337989,1878.87711287577,984.416327164414,2006.08243909125,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2015-01-01,1746.20894256317,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",3,1362.58121281523,2129.83667231111,1235.37588659975,2257.04199852659,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2015-02-01,1838.51383861666,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",4,1454.88610886872,2222.1415683646,1327.68078265324,2349.34689458008,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2015-03-01,1875.17843946157,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",5,1491.55070971363,2258.80616920951,1364.34538349815,2386.01149542499,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",9,2015-04-01,1909.72803704402,1140.00000000002,"Yes","M1000","NA","local","simple_average","NA",6,1526.10030729608,2293.35576679196,1398.8949810806,2420.56109300744,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2014-10-01,1493.45493517147,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",1,1109.82720542353,1877.08266491941,982.621879208054,2004.28799113489,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2014-11-01,1373.88037438123,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",2,990.252644633292,1757.50810412917,863.04731841781,1884.71343034465,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2014-12-01,1278.50572567267,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,894.877995924732,1662.13345542061,767.67266970925,1789.33878163609,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2015-01-01,1498.3897682571,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",4,1114.76203850916,1882.01749800504,987.556712293677,2009.22282422052,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2015-02-01,1562.7747232166,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",5,1179.14699346866,1946.40245296454,1051.94166725318,2073.60777918002,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",10,2015-03-01,1595.85359533957,800.000000000014,"Yes","M1000","NA","local","simple_average","NA",6,1212.22586559163,1979.48132508751,1085.02053937615,2106.68665130299,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2014-09-01,1332.59666820998,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,948.968938462041,1716.22439795792,821.76361224656,1843.4297241734,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2014-10-01,1351.27009684712,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",2,967.642367099185,1734.89782659506,840.437040883704,1862.10315281054,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2014-11-01,1266.87397387361,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",3,883.246244125668,1650.50170362155,756.040917910187,1777.70702983703,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2014-12-01,1170.82086780085,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,787.193138052912,1554.44859754879,659.98781183743,1681.65392376427,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2015-01-01,1372.19585230841,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",5,988.568122560468,1755.82358205635,861.362796344987,1883.02890827183,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",11,2015-02-01,1445.93167930725,880.000000000017,"Yes","M1000","NA","local","simple_average","NA",6,1062.30394955931,1829.55940905519,935.098623343827,1956.76473527067,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2014-08-01,1568.76788744595,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,1185.14015769801,1952.39561719389,1057.93483148253,2079.60094340937,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2014-09-01,1456.6599935304,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1073.03226378246,1840.28772327834,945.826937566977,1967.49304949382,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2014-10-01,1445.51147096782,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",3,1061.88374121988,1829.13920071576,934.678415004397,1956.34452693124,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2014-11-01,1363.35931291191,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",4,979.731583163971,1746.98704265985,852.52625694849,1874.19236887533,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2014-12-01,1253.76940859163,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",5,870.141678843688,1637.39713833957,742.936352628207,1764.60246455505,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",12,2015-01-01,1451.82176950112,900.000000000016,"Yes","M1000","NA","local","simple_average","NA",6,1068.19403975318,1835.44949924906,940.988713537701,1962.65482546454,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-07-01,1315.50379907173,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,931.876069323791,1699.13152881967,804.67074310831,1826.33685503515,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-08-01,1404.8519885027,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1021.22425875476,1788.47971825064,894.01893253928,1915.68504446612,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-09-01,1295.36393291476,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,911.736203166818,1678.9916626627,784.530876951337,1806.19698887818,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-10-01,1289.74840897821,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",4,906.120679230275,1673.37613872615,778.915353014794,1800.58146494163,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-11-01,1214.90296181215,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",5,831.275232064215,1598.53069156009,704.069905848734,1725.73601777557,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",13,2014-12-01,1127.73865159408,1460.00000000003,"Yes","M1000","NA","local","simple_average","NA",6,744.110921846139,1511.36638134202,616.905595630657,1638.5717075575,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-06-01,1539.70407892827,1220.00000000002,"Yes","M1000","NA","local","simple_average","NA",1,1156.07634918033,1923.33180867621,1028.87102296485,2050.53713489169,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-07-01,1665.59313628119,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1281.96540653325,2049.22086602913,1154.76008031777,2176.42619224461,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-08-01,1813.70775102176,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,1430.08002127382,2197.3354807697,1302.87469505834,2324.54080698518,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-09-01,1672.27812799276,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,1288.65039824482,2055.9058577407,1161.44507202934,2183.11118395618,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-10-01,1674.68102629264,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",5,1291.0532965447,2058.30875604058,1163.84797032922,2185.51408225606,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",14,2014-11-01,1569.95334293413,1060.00000000002,"Yes","M1000","NA","local","simple_average","NA",6,1186.32561318619,1953.58107268207,1059.12028697071,2080.78639889755,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-05-01,1217.62033835845,1640.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,833.992608610508,1601.24806810639,706.787282395027,1728.45339432187,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-06-01,1229.06429331651,1220.00000000002,"Yes","M1000","NA","local","simple_average","NA",2,845.436563568575,1612.69202306445,718.231237353094,1739.89734927993,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-07-01,1311.74221994078,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,928.114490192845,1695.36994968872,800.909163977364,1822.5752759042,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-08-01,1408.90685647098,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,1025.27912672304,1792.53458621892,898.07380050756,1919.7399124344,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-09-01,1294.54001104663,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",5,910.912281298695,1678.16774079457,783.706955083214,1805.37306701005,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",15,2014-10-01,1294.43527835113,1880.00000000004,"Yes","M1000","NA","local","simple_average","NA",6,910.807548603188,1678.06300809906,783.602222387707,1805.26833431455,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-04-01,1493.90558405926,1270.00000000002,"Yes","M1000","NA","local","simple_average","NA",1,1110.27785431132,1877.5333138072,983.07252809584,2004.73864002268,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-05-01,1487.92598487642,1640.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1104.29825512848,1871.55371462436,977.092928913,1998.75904083984,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-06-01,1516.13504671932,1220.00000000002,"Yes","M1000","NA","local","simple_average","NA",3,1132.50731697138,1899.76277646726,1005.3019907559,2026.96810268274,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-07-01,1620.37073574093,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,1236.74300599299,2003.99846548887,1109.53767977751,2131.20379170435,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-08-01,1748.11697655977,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",5,1364.48924681183,2131.74470630771,1237.28392059635,2258.95003252319,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",16,2014-09-01,1612.44948875042,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",6,1228.82175900248,1996.07721849836,1101.616432787,2123.28254471384,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-03-01,1244.21184713216,1560.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,860.584117384221,1627.8395768801,733.37879116874,1755.04490309558,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-04-01,1289.33322882136,1270.00000000002,"Yes","M1000","NA","local","simple_average","NA",2,905.705499073418,1672.9609585693,778.500172857937,1800.16628478478,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-05-01,1261.31080138705,1640.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,877.683071639115,1644.93853113499,750.477745423634,1772.14385735047,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-06-01,1288.61452439313,1220.00000000002,"Yes","M1000","NA","local","simple_average","NA",4,904.986794645195,1672.24225414107,777.781468429714,1799.44758035655,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-07-01,1385.39805621227,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",5,1001.77032646433,1769.02578596021,874.565000248847,1896.23111217569,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",17,2014-08-01,1503.39095857997,1510.00000000003,"Yes","M1000","NA","local","simple_average","NA",6,1119.76322883203,1887.01868832791,992.557902616554,2014.22401454339,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-02-01,1568.3139980934,1340.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,1184.68626834546,1951.94172784134,1057.48094212998,2079.14705405682,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-03-01,1571.29179365027,1560.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1187.66406390233,1954.91952339821,1060.45873768685,2082.12484961369,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-04-01,1625.42169641539,1270.00000000002,"Yes","M1000","NA","local","simple_average","NA",3,1241.79396666745,2009.04942616333,1114.58864045197,2136.25475237881,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-05-01,1576.04364631575,1640.00000000003,"Yes","M1000","NA","local","simple_average","NA",4,1192.41591656781,1959.67137606369,1065.21059035233,2086.87670227917,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-06-01,1579.70368571342,1220.00000000002,"Yes","M1000","NA","local","simple_average","NA",5,1196.07595596548,1963.33141546136,1068.87062975,2090.53674167684,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",18,2014-07-01,1698.9958147447,1550.00000000003,"Yes","M1000","NA","local","simple_average","NA",6,1315.36808499676,2082.62354449264,1188.16275878128,2209.82887070812,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",19,2014-01-01,1319.23471080245,1610.00000000003,"Yes","M1000","NA","local","simple_average","NA",1,935.606981054515,1702.86244055039,808.401654839034,1830.06776676587,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",19,2014-02-01,1455.33793159021,1340.00000000003,"Yes","M1000","NA","local","simple_average","NA",2,1071.71020184227,1838.96566133815,944.504875626787,1966.17098755363,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",19,2014-03-01,1466.92904321165,1560.00000000003,"Yes","M1000","NA","local","simple_average","NA",3,1083.30131346371,1850.55677295959,956.095987248227,1977.76209917507,"Conformal","Conformal",0.694444444444444,0.805555555555556
"M1000","arima-boost--local--R1_glmnet--local--R1_meanf--local--R1",19,2014-04-01,1526.95034140716,1270.00000000002,"Yes","M1000","NA","local","simple_average","NA",4,1143.32261165922,1910.5780711551,1016.11728544374,2037.78339737058,"Conformal","Conformal",0.694444444444444,0.805555555555556
