"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","meanf--local--R1","meanf","local","R1",1420.24446710013,8,1140.00000000002,"M1000",2015-04-01,1,5,"Yes",965.341762630781,1875.14717156948,613.722138952675,2226.76679524758,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1420.24446710013,8,970.000000000018,"M1000",2015-05-01,1,6,"Yes",958.634676365131,1881.85425783513,751.184347605887,2089.30458659437,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,1060.00000000002,"M1000",2014-11-01,1,1,"Yes",956.081368460163,1892.94146651824,684.260627490075,2164.76220748832,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,1460.00000000003,"M1000",2014-12-01,1,2,"Yes",956.445293034631,1892.57754194377,642.9366955672,2206.0861394112,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,900.000000000016,"M1000",2015-01-01,1,3,"Yes",939.548618290973,1909.47421668743,629.139951424391,2219.88288355401,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,880.000000000017,"M1000",2015-02-01,1,4,"Yes",958.356517679742,1890.66631729866,603.231877883235,2245.79095709517,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,800.000000000014,"M1000",2015-03-01,1,5,"Yes",969.608713019851,1879.41412195855,617.989089341746,2231.03374563665,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1424.5114174892,9,1140.00000000002,"M1000",2015-04-01,1,6,"Yes",962.901626754201,1886.1212082242,755.451297994957,2093.57153698344,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,1880.00000000004,"M1000",2014-10-01,1,1,"Yes",876.437420356933,1813.29751841501,604.616679386845,2085.11825938509,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,1060.00000000002,"M1000",2014-11-01,1,2,"Yes",876.801344931401,1812.93359384054,563.29274746397,2126.44219130797,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,1460.00000000003,"M1000",2014-12-01,1,3,"Yes",859.904670187743,1829.8302685842,549.496003321161,2140.23893545078,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,900.000000000016,"M1000",2015-01-01,1,4,"Yes",878.712569576512,1811.02236919543,523.587929780005,2166.14700899194,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,880.000000000017,"M1000",2015-02-01,1,5,"Yes",889.964764916621,1799.77017385532,538.345141238516,2151.38979753342,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1344.86746938597,10,800.000000000014,"M1000",2015-03-01,1,6,"Yes",883.257678650971,1806.47726012097,675.807349891727,2013.92758888021,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,1550.00000000003,"M1000",2014-09-01,1,1,"Yes",830.578983990973,1767.43908204905,558.758243020885,2039.25982301913,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,1880.00000000004,"M1000",2014-10-01,1,2,"Yes",830.942908565441,1767.07515747458,517.43431109801,2080.58375494201,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,1060.00000000002,"M1000",2014-11-01,1,3,"Yes",814.046233821783,1783.97183221824,503.637566955201,2094.38049908482,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,1460.00000000003,"M1000",2014-12-01,1,4,"Yes",832.854133210552,1765.16393282947,477.729493414045,2120.28857262598,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,900.000000000016,"M1000",2015-01-01,1,5,"Yes",844.106328550661,1753.91173748936,492.486704872556,2105.53136116746,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1299.00903302001,11,880.000000000017,"M1000",2015-02-01,1,6,"Yes",837.399242285011,1760.61882375501,629.948913525767,1968.06915251425,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,1510.00000000003,"M1000",2014-08-01,1,1,"Yes",825.382075695093,1762.24217375317,553.561334725005,2034.06291472325,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,1550.00000000003,"M1000",2014-09-01,1,2,"Yes",825.74600026956,1761.8782491787,512.23740280213,2075.38684664613,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,1880.00000000004,"M1000",2014-10-01,1,3,"Yes",808.849325525903,1778.77492392236,498.44065865932,2089.18359078894,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,1060.00000000002,"M1000",2014-11-01,1,4,"Yes",827.657224914672,1759.96702453359,472.532585118164,2115.0916643301,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,1460.00000000003,"M1000",2014-12-01,1,5,"Yes",838.909420254781,1748.71482919348,487.289796576675,2100.33445287158,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1293.81212472413,12,900.000000000016,"M1000",2015-01-01,1,6,"Yes",832.202333989131,1755.42191545913,624.752005229887,1962.87224421837,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1550.00000000003,"M1000",2014-07-01,1,1,"Yes",812.752132290153,1749.61223034823,540.931391320065,2021.43297131831,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1510.00000000003,"M1000",2014-08-01,1,2,"Yes",813.116056864621,1749.24830577376,499.60745939719,2062.75690324119,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1550.00000000003,"M1000",2014-09-01,1,3,"Yes",796.219382120963,1766.14498051742,485.810715254381,2076.553647384,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1880.00000000004,"M1000",2014-10-01,1,4,"Yes",815.027281509732,1747.33708112865,459.902641713225,2102.46172092516,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1060.00000000002,"M1000",2014-11-01,1,5,"Yes",826.279476849841,1736.08488578854,474.659853171736,2087.70450946664,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1281.18218131919,13,1460.00000000003,"M1000",2014-12-01,1,6,"Yes",819.572390584191,1742.79197205419,612.122061824947,1950.24230081343,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1220.00000000002,"M1000",2014-06-01,1,1,"Yes",800.902431968213,1737.76253002629,529.081690998125,2009.58327099637,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1550.00000000003,"M1000",2014-07-01,1,2,"Yes",801.266356542681,1737.39860545182,487.75775907525,2050.90720291925,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1510.00000000003,"M1000",2014-08-01,1,3,"Yes",784.369681799023,1754.29528019548,473.961014932441,2064.70394706206,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1550.00000000003,"M1000",2014-09-01,1,4,"Yes",803.177581187792,1735.48738080671,448.052941391285,2090.61202060322,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1880.00000000004,"M1000",2014-10-01,1,5,"Yes",814.429776527901,1724.2351854666,462.810152849796,2075.8548091447,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1269.33248099725,14,1060.00000000002,"M1000",2014-11-01,1,6,"Yes",807.722690262251,1730.94227173225,600.272361503007,1938.39260049149,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1640.00000000003,"M1000",2014-05-01,1,1,"Yes",747.473747850573,1684.33384590865,475.653006880485,1956.15458687873,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1220.00000000002,"M1000",2014-06-01,1,2,"Yes",747.83767242504,1683.96992133418,434.32907495761,1997.47851880161,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1550.00000000003,"M1000",2014-07-01,1,3,"Yes",730.940997681383,1700.86659607784,420.5323308148,2011.27526294442,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1510.00000000003,"M1000",2014-08-01,1,4,"Yes",749.748897070152,1682.05869668907,394.624257273644,2037.18333648558,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1550.00000000003,"M1000",2014-09-01,1,5,"Yes",761.001092410261,1670.80650134896,409.381468732155,2022.42612502706,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1215.90379687961,15,1880.00000000004,"M1000",2014-10-01,1,6,"Yes",754.294006144611,1677.51358761461,546.843677385367,1884.96391637385,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1270.00000000002,"M1000",2014-04-01,1,1,"Yes",710.237372352883,1647.09747041096,438.416631382795,1918.91821138104,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1640.00000000003,"M1000",2014-05-01,1,2,"Yes",710.60129692735,1646.73354583649,397.09269945992,1960.24214330392,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1220.00000000002,"M1000",2014-06-01,1,3,"Yes",693.704622183693,1663.63022058015,383.29595531711,1974.03888744673,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1550.00000000003,"M1000",2014-07-01,1,4,"Yes",712.512521572462,1644.82232119138,357.387881775954,1999.94696098789,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1510.00000000003,"M1000",2014-08-01,1,5,"Yes",723.764716912571,1633.57012585127,372.145093234465,1985.18974952937,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1178.66742138192,16,1550.00000000003,"M1000",2014-09-01,1,6,"Yes",717.057630646921,1640.27721211692,509.607301887677,1847.72754087616,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1560.00000000003,"M1000",2014-03-01,1,1,"Yes",640.826074456393,1577.68617251447,369.005333486305,1849.50691348455,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1270.00000000002,"M1000",2014-04-01,1,2,"Yes",641.18999903086,1577.32224794,327.68140156343,1890.83084540743,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1640.00000000003,"M1000",2014-05-01,1,3,"Yes",624.293324287203,1594.21892268366,313.88465742062,1904.62758955024,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1220.00000000002,"M1000",2014-06-01,1,4,"Yes",643.101223675972,1575.41102329489,287.976583879464,1930.5356630914,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1550.00000000003,"M1000",2014-07-01,1,5,"Yes",654.353419016081,1564.15882795478,302.733795337975,1915.77845163288,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1109.25612348543,17,1510.00000000003,"M1000",2014-08-01,1,6,"Yes",647.646332750431,1570.86591422043,440.196003991187,1778.31624297967,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1340.00000000003,"M1000",2014-02-01,1,1,"Yes",598.588630080673,1535.44872813875,326.767889110585,1807.26946910883,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1560.00000000003,"M1000",2014-03-01,1,2,"Yes",598.952554655141,1535.08480356428,285.44395718771,1848.59340103171,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1270.00000000002,"M1000",2014-04-01,1,3,"Yes",582.055879911483,1551.98147830794,271.647213044901,1862.39014517452,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1640.00000000003,"M1000",2014-05-01,1,4,"Yes",600.863779300252,1533.17357891917,245.739139503745,1888.29821871568,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1220.00000000002,"M1000",2014-06-01,1,5,"Yes",612.115974640361,1521.92138357906,260.496350962256,1873.54100725716,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",1067.01867910971,18,1550.00000000003,"M1000",2014-07-01,1,6,"Yes",605.408888374711,1528.62846984471,397.958559615467,1736.07879860395,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1610.00000000003,"M1000",2014-01-01,1,1,"Yes",510.668637880063,1447.52873593814,238.847896909975,1719.34947690822,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1340.00000000003,"M1000",2014-02-01,1,2,"Yes",511.032562454531,1447.16481136367,197.5239649871,1760.6734088311,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1560.00000000003,"M1000",2014-03-01,1,3,"Yes",494.135887710873,1464.06148610733,183.727220844291,1774.47015297391,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1270.00000000002,"M1000",2014-04-01,1,4,"Yes",512.943787099642,1445.25358671856,157.819147303135,1800.37822651507,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1640.00000000003,"M1000",2014-05-01,1,5,"Yes",524.195982439751,1434.00139137845,172.576358761646,1785.62101505655,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",979.0986869091,19,1220.00000000002,"M1000",2014-06-01,1,6,"Yes",517.488896174101,1440.7084776441,310.038567414857,1648.15880640334,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1070.00000000002,"M1000",2013-12-01,1,1,"Yes",449.131263782745,1385.99136184082,177.310522812657,1657.81210281091,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1610.00000000003,"M1000",2014-01-01,1,2,"Yes",449.495188357213,1385.62743726635,135.986590889782,1699.13603473378,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1340.00000000003,"M1000",2014-02-01,1,3,"Yes",432.598513613555,1402.52411201001,122.189846746973,1712.93277887659,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1560.00000000003,"M1000",2014-03-01,1,4,"Yes",451.406413002324,1383.71621262124,96.2817732058165,1738.84085241775,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1270.00000000002,"M1000",2014-04-01,1,5,"Yes",462.658608342433,1372.46401728113,111.038984664328,1724.08364095924,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",917.561312811782,20,1640.00000000003,"M1000",2014-05-01,1,6,"Yes",455.951522076783,1379.17110354678,248.501193317539,1586.62143230602,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1100.00000000002,"M1000",2013-11-01,1,1,"Yes",391.813355937158,1328.67345399523,119.99261496707,1600.49419496532,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1070.00000000002,"M1000",2013-12-01,1,2,"Yes",392.177280511626,1328.30952942076,78.6686830441949,1641.8181268882,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1610.00000000003,"M1000",2014-01-01,1,3,"Yes",375.280605767968,1345.20620416442,64.8719389013855,1655.614871031,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1340.00000000003,"M1000",2014-02-01,1,4,"Yes",394.088505156737,1326.39830477565,38.9638653602295,1681.52294457216,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1560.00000000003,"M1000",2014-03-01,1,5,"Yes",405.340700496846,1315.14610943554,53.7210768187406,1666.76573311365,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",860.243404966195,21,1270.00000000002,"M1000",2014-04-01,1,6,"Yes",398.633614231196,1321.85319570119,191.183285471952,1529.30352446044,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",822.051879309508,22,940.000000000016,"M1000",2013-10-01,1,1,"Yes",353.621830280471,1290.48192833854,81.8010893103831,1562.30266930863,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",822.051879309508,22,1100.00000000002,"M1000",2013-11-01,1,2,"Yes",353.985754854938,1290.11800376408,40.4771573875079,1603.62660123151,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",822.051879309508,22,1070.00000000002,"M1000",2013-12-01,1,3,"Yes",337.089080111281,1307.01467850773,26.6804132446985,1617.42334537432,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",822.051879309508,22,1610.00000000003,"M1000",2014-01-01,1,4,"Yes",355.89697950005,1288.20677911897,0.772339703542457,1643.33141891547,"Conformal","Conformal",0.62962962962963,0.962962962962963
"M1000","meanf--local--R1","meanf","local","R1",822.051879309508,22,1340.00000000003,"M1000",2014-02-01,1,5,"Yes",367.149174840159,1276.95458377886,15.5295511620535,1628.57420745696,"Conformal","Conformal",0.62962962962963,0.962962962962963
