"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M750","meanf--local--R1","meanf","local","R1",10652.2658639162,6,11000,"M750",2015-06-01,1,5,"Yes",9867.45282603224,11437.0789018002,9354.84846741883,11949.6832604136,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,10980,"M750",2015-01-01,1,1,"Yes",9933.3418715149,11330.0613699105,9302.88990172551,11960.5133396999,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,11010,"M750",2015-02-01,1,2,"Yes",9913.25317501593,11350.1500664095,9307.90465087165,11955.4985905538,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,11250,"M750",2015-03-01,1,3,"Yes",9878.5718279955,11384.8314134299,9313.35051769951,11950.0527237259,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,11290,"M750",2015-04-01,1,4,"Yes",9868.48826794083,11394.9149734846,9323.40642207735,11939.9968193481,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,11310,"M750",2015-05-01,1,5,"Yes",9846.88858282874,11416.5146585967,9334.28422421533,11929.1190172101,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10631.7016207127,7,11000,"M750",2015-06-01,1,6,"Yes",9814.65316282937,11448.750078596,9342.56005552121,11920.8431859042,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,10990,"M750",2014-12-01,1,1,"Yes",9898.6938215041,11295.4133198997,9268.24185171471,11925.8652896891,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,10980,"M750",2015-01-01,1,2,"Yes",9878.60512500513,11315.5020163987,9273.25660086085,11920.850540543,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,11010,"M750",2015-02-01,1,3,"Yes",9843.92377798471,11350.1833634191,9278.70246768871,11915.4046737151,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,11250,"M750",2015-03-01,1,4,"Yes",9833.84021793003,11360.2669234738,9288.75837206655,11905.3487693373,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,11290,"M750",2015-04-01,1,5,"Yes",9812.24053281794,11381.8666085859,9299.63617420453,11894.4709671993,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10597.0535707019,8,11310,"M750",2015-05-01,1,6,"Yes",9780.00511281857,11414.1020285852,9307.91200551042,11886.1951358934,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,11120,"M750",2014-11-01,1,1,"Yes",9869.3405304087,11266.0600288043,9238.88856061931,11896.5119985937,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,10990,"M750",2014-12-01,1,2,"Yes",9849.25183390973,11286.1487253033,9243.90330976545,11891.4972494476,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,10980,"M750",2015-01-01,1,3,"Yes",9814.5704868893,11320.8300723237,9249.34917659331,11886.0513826197,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,11010,"M750",2015-02-01,1,4,"Yes",9804.48692683463,11330.9136323784,9259.40508097115,11875.9954782419,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,11250,"M750",2015-03-01,1,5,"Yes",9782.88724172254,11352.5133174905,9270.28288310913,11865.1176761039,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10567.7002796065,9,11290,"M750",2015-04-01,1,6,"Yes",9750.65182172317,11384.7487374898,9278.55871441502,11856.841844798,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,10950,"M750",2014-10-01,1,1,"Yes",9841.3981913731,11238.1176897687,9210.94622158371,11868.5696595581,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,11120,"M750",2014-11-01,1,2,"Yes",9821.30949487413,11258.2063862677,9215.96097072985,11863.554910412,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,10990,"M750",2014-12-01,1,3,"Yes",9786.62814785371,11292.8877332881,9221.40683755771,11858.1090435841,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,10980,"M750",2015-01-01,1,4,"Yes",9776.54458779903,11302.9712933428,9231.46274193555,11848.0531392063,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,11010,"M750",2015-02-01,1,5,"Yes",9754.94490268694,11324.5709784549,9242.34054407353,11837.1753370683,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10539.7579405709,10,11250,"M750",2015-03-01,1,6,"Yes",9722.70948268757,11356.8063984542,9250.61637537942,11828.8995057624,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,10360,"M750",2014-09-01,1,1,"Yes",9815.031644682,11211.7511430776,9184.57967489261,11842.203112867,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,10950,"M750",2014-10-01,1,2,"Yes",9794.94294818303,11231.8398395766,9189.59442403875,11837.1883637209,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,11120,"M750",2014-11-01,1,3,"Yes",9760.26160116261,11266.521186597,9195.04029086661,11831.742496893,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,10990,"M750",2014-12-01,1,4,"Yes",9750.17804110793,11276.6047466517,9205.09619524445,11821.6865925152,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,10980,"M750",2015-01-01,1,5,"Yes",9728.57835599584,11298.2044317638,9215.97399738243,11810.8087903772,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10513.3913938798,11,11010,"M750",2015-02-01,1,6,"Yes",9696.34293599647,11330.4398517631,9224.24982868831,11802.5329590713,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,9900.00000000003,"M750",2014-08-01,1,1,"Yes",9790.5476458662,11187.2671442618,9160.09567607681,11817.7191140512,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,10360,"M750",2014-09-01,1,2,"Yes",9770.45894936723,11207.3558407608,9165.11042522295,11812.7043649051,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,10950,"M750",2014-10-01,1,3,"Yes",9735.7776023468,11242.0371877812,9170.55629205081,11807.2584980772,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,11120,"M750",2014-11-01,1,4,"Yes",9725.69404229213,11252.1207478359,9180.61219642865,11797.2025936994,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,10990,"M750",2014-12-01,1,5,"Yes",9704.09435718004,11273.720432948,9191.48999856663,11786.3247915614,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10488.907395064,12,10980,"M750",2015-01-01,1,6,"Yes",9671.85893718067,11305.9558529473,9199.76582987251,11778.0489602555,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,9340.00000000004,"M750",2014-07-01,1,1,"Yes",9762.3828999621,11159.1023983577,9131.93093017271,11789.5543681471,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,9900.00000000003,"M750",2014-08-01,1,2,"Yes",9742.29420346313,11179.1910948567,9136.94567931885,11784.539619001,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,10360,"M750",2014-09-01,1,3,"Yes",9707.61285644271,11213.8724418771,9142.39154614671,11779.0937521731,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,10950,"M750",2014-10-01,1,4,"Yes",9697.52929638803,11223.9560019318,9152.44745052455,11769.0378477953,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,11120,"M750",2014-11-01,1,5,"Yes",9675.92961127594,11245.5556870439,9163.32525266253,11758.1600456573,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10460.7426491599,13,10990,"M750",2014-12-01,1,6,"Yes",9643.69419127657,11277.7911070432,9171.60108396841,11749.8842143514,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,10770,"M750",2014-06-01,1,1,"Yes",9743.4574585057,11140.1769569013,9113.00548871631,11770.6289266907,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,9340.00000000004,"M750",2014-07-01,1,2,"Yes",9723.36876200673,11160.2656534003,9118.02023786245,11765.6141775446,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,9900.00000000003,"M750",2014-08-01,1,3,"Yes",9688.6874149863,11194.9470004207,9123.46610469031,11760.1683107167,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,10360,"M750",2014-09-01,1,4,"Yes",9678.60385493163,11205.0305604754,9133.52200906815,11750.1124063389,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,10950,"M750",2014-10-01,1,5,"Yes",9657.00416981954,11226.6302455875,9144.39981120613,11739.2346042009,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10441.8172077035,14,11120,"M750",2014-11-01,1,6,"Yes",9624.76874982017,11258.8656655868,9152.67564251201,11730.958772895,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,10940,"M750",2014-05-01,1,1,"Yes",9728.0207535454,11124.740251941,9097.56878375601,11755.1922217304,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,10770,"M750",2014-06-01,1,2,"Yes",9707.93205704643,11144.82894844,9102.58353290215,11750.1774725843,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,9340.00000000004,"M750",2014-07-01,1,3,"Yes",9673.250710026,11179.5102954604,9108.02939973001,11744.7316057564,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,9900.00000000003,"M750",2014-08-01,1,4,"Yes",9663.16714997133,11189.5938555151,9118.08530410785,11734.6757013786,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,10360,"M750",2014-09-01,1,5,"Yes",9641.56746485924,11211.1935406272,9128.96310624583,11723.7978992406,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10426.3805027432,15,10950,"M750",2014-10-01,1,6,"Yes",9609.33204485987,11243.4289606265,9137.23893755172,11715.5220679347,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,11020,"M750",2014-04-01,1,1,"Yes",9702.0788996755,11098.7983980711,9071.62692988611,11729.2503678605,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,10940,"M750",2014-05-01,1,2,"Yes",9681.99020317653,11118.8870945701,9076.64167903225,11724.2356187144,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,10770,"M750",2014-06-01,1,3,"Yes",9647.30885615611,11153.5684415905,9082.08754586011,11718.7897518865,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,9340.00000000004,"M750",2014-07-01,1,4,"Yes",9637.22529610143,11163.6520016452,9092.14345023795,11708.7338475087,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,9900.00000000003,"M750",2014-08-01,1,5,"Yes",9615.62561098934,11185.2516867573,9103.02125237593,11697.8560453707,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10400.4386488733,16,10360,"M750",2014-09-01,1,6,"Yes",9583.39019098997,11217.4871067566,9111.29708368181,11689.5802140648,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,10900,"M750",2014-03-01,1,1,"Yes",9687.4614142781,11084.1809126737,9057.00944448871,11714.6328824631,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,11020,"M750",2014-04-01,1,2,"Yes",9667.37271777913,11104.2696091727,9062.02419363485,11709.618133317,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,10940,"M750",2014-05-01,1,3,"Yes",9632.6913707587,11138.9509561931,9067.47006046271,11704.1722664891,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,10770,"M750",2014-06-01,1,4,"Yes",9622.60781070403,11149.0345162478,9077.52596484055,11694.1163621113,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,9340.00000000004,"M750",2014-07-01,1,5,"Yes",9601.00812559194,11170.6342013599,9088.40376697853,11683.2385599733,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10385.8211634759,17,9900.00000000003,"M750",2014-08-01,1,6,"Yes",9568.77270559257,11202.8696213592,9096.67959828442,11674.9627286674,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,10660,"M750",2014-02-01,1,1,"Yes",9677.5976854311,11074.3171838267,9047.14571564171,11704.7691536161,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,10900,"M750",2014-03-01,1,2,"Yes",9657.50898893213,11094.4058803257,9052.16046478785,11699.75440447,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,11020,"M750",2014-04-01,1,3,"Yes",9622.8276419117,11129.0872273461,9057.60633161571,11694.3085376421,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,10940,"M750",2014-05-01,1,4,"Yes",9612.74408185703,11139.1707874008,9067.66223599355,11684.2526332643,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,10770,"M750",2014-06-01,1,5,"Yes",9591.14439674494,11160.7704725129,9078.54003813153,11673.3748311263,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10375.9574346289,18,9340.00000000004,"M750",2014-07-01,1,6,"Yes",9558.90897674557,11193.0058925122,9086.81586943741,11665.0989998204,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,10730,"M750",2014-01-01,1,1,"Yes",9662.8500640537,11059.5695624493,9032.39809426431,11690.0215322387,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,10660,"M750",2014-02-01,1,2,"Yes",9642.76136755473,11079.6582589483,9037.41284341045,11685.0067830926,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,10900,"M750",2014-03-01,1,3,"Yes",9608.0800205343,11114.3396059687,9042.85871023831,11679.5609162647,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,11020,"M750",2014-04-01,1,4,"Yes",9597.99646047963,11124.4231660234,9052.91461461615,11669.5050118869,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,10940,"M750",2014-05-01,1,5,"Yes",9576.39677536754,11146.0228511355,9063.79241675413,11658.6272097489,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10361.2098132515,19,10770,"M750",2014-06-01,1,6,"Yes",9544.16135536817,11178.2582711348,9072.06824806002,11650.351378443,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,10570,"M750",2013-12-01,1,1,"Yes",9656.255181339,11052.9746797346,9025.80321154961,11683.426649524,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,10730,"M750",2014-01-01,1,2,"Yes",9636.16648484003,11073.0633762336,9030.81796069575,11678.4119003779,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,10660,"M750",2014-02-01,1,3,"Yes",9601.4851378196,11107.744723254,9036.26382752361,11672.96603355,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,10900,"M750",2014-03-01,1,4,"Yes",9591.40157776493,11117.8282833087,9046.31973190145,11662.9101291722,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,11020,"M750",2014-04-01,1,5,"Yes",9569.80189265284,11139.4279684208,9057.19753403943,11652.0323270342,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10354.6149305368,20,10940,"M750",2014-05-01,1,6,"Yes",9537.56647265347,11171.6633884201,9065.47336534531,11643.7564957283,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,10760,"M750",2013-11-01,1,1,"Yes",9645.6531837849,11042.3726821805,9015.20121399551,11672.8246519699,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,10570,"M750",2013-12-01,1,2,"Yes",9625.56448728593,11062.4613786795,9020.21596314165,11667.8099028238,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,10730,"M750",2014-01-01,1,3,"Yes",9590.88314026551,11097.1427256999,9025.66182996951,11662.3640359959,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,10660,"M750",2014-02-01,1,4,"Yes",9580.79958021083,11107.2262857546,9035.71773434735,11652.3081316181,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,10900,"M750",2014-03-01,1,5,"Yes",9559.19989509874,11128.8259708667,9046.59553648533,11641.4303294801,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10344.0129329827,21,11020,"M750",2014-04-01,1,6,"Yes",9526.96447509937,11161.061390866,9054.87136779121,11633.1544981742,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10610,"M750",2013-10-01,1,1,"Yes",9634.9595525038,11031.6790508994,9004.50758271441,11662.1310206888,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10760,"M750",2013-11-01,1,2,"Yes",9614.87085600483,11051.7677473984,9009.52233186055,11657.1162715427,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10570,"M750",2013-12-01,1,3,"Yes",9580.1895089844,11086.4490944188,9014.96819868841,11651.6704047148,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10730,"M750",2014-01-01,1,4,"Yes",9570.10594892973,11096.5326544735,9025.02410306625,11641.614500337,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10660,"M750",2014-02-01,1,5,"Yes",9548.50626381764,11118.1323395856,9035.90190520423,11630.736698199,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10333.3193017016,22,10900,"M750",2014-03-01,1,6,"Yes",9516.27084381827,11150.3677595849,9044.17773651012,11622.4608668931,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10050,"M750",2013-09-01,1,1,"Yes",9600.5952475151,10997.3147459107,8970.14327772571,11627.7667157001,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10610,"M750",2013-10-01,1,2,"Yes",9580.50655101613,11017.4034424097,8975.15802687185,11622.751966554,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10760,"M750",2013-11-01,1,3,"Yes",9545.8252039957,11052.0847894301,8980.60389369971,11617.3060997261,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10570,"M750",2013-12-01,1,4,"Yes",9535.74164394103,11062.1683494848,8990.65979807755,11607.2501953483,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10730,"M750",2014-01-01,1,5,"Yes",9514.14195882894,11083.7680345969,9001.53760021553,11596.3723932103,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10298.9549967129,23,10660,"M750",2014-02-01,1,6,"Yes",9481.90653882957,11116.0034545962,9009.81343152142,11588.0965619044,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10274.3342831912,24,9620.00000000003,"M750",2013-08-01,1,1,"Yes",9575.9745339934,10972.694032389,8945.52256420401,11603.1460021784,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10274.3342831912,24,10050,"M750",2013-09-01,1,2,"Yes",9555.88583749443,10992.782728888,8950.53731335015,11598.1312530323,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10274.3342831912,24,10610,"M750",2013-10-01,1,3,"Yes",9521.204490474,11027.4640759084,8955.98318017801,11592.6853862044,"Conformal","Conformal",0.944444444444444,1
"M750","meanf--local--R1","meanf","local","R1",10274.3342831912,24,10760,"M750",2013-11-01,1,4,"Yes",9511.12093041933,11037.5476359631,8966.03908455585,11582.6294818266,"Conformal","Conformal",0.944444444444444,1
