"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","ets--local--R1_glmnet--local--R1",6,2015-03-01,5507.57906879619,5090,"Yes","M1","NA","local","simple_average","NA",2,3852.4309818908,7162.72715570158,3029.79305692637,7985.36508066601,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",6,2015-04-01,5144.69538890252,5210,"Yes","M1","NA","local","simple_average","NA",3,3489.54730199713,6799.84347580791,2666.9093770327,7622.48140077234,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",6,2015-05-01,5702.96787674032,4910,"Yes","M1","NA","local","simple_average","NA",4,4047.81978983493,7358.11596364571,3225.1818648705,8180.75388861014,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",6,2015-06-01,7395.31939966548,6890,"Yes","M1","NA","local","simple_average","NA",5,5740.17131276008,9050.46748657087,4917.53338779565,9873.1054115353,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-01-01,6375.8063897893,6040,"Yes","M1","NA","local","simple_average","NA",1,4720.6583028839,8030.95447669469,3898.02037791947,8853.59240165912,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-02-01,5828.41438977658,5130,"Yes","M1","NA","local","simple_average","NA",2,4173.26630287119,7483.56247668198,3350.62837790676,8306.20040164641,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-03-01,5733.88117039901,5090,"Yes","M1","NA","local","simple_average","NA",3,4078.73308349362,7389.0292573044,3256.09515852919,8211.66718226883,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-04-01,5362.28957493868,5210,"Yes","M1","NA","local","simple_average","NA",4,3707.14148803328,7017.43766184407,2884.50356306885,7840.0755868085,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-05-01,5932.0154234837,4910,"Yes","M1","NA","local","simple_average","NA",5,4276.86733657831,7587.1635103891,3454.22941161388,8409.80143535353,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",7,2015-06-01,7661.8228344271,6890,"Yes","M1","NA","local","simple_average","NA",6,6006.67474752171,9316.97092133249,5184.03682255728,10139.6088462969,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2014-12-01,5670.23412224157,5740,"Yes","M1","NA","local","simple_average","NA",1,4015.08603533617,7325.38220914696,3192.44811037174,8148.02013411139,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2015-01-01,6345.85643462625,6040,"Yes","M1","NA","local","simple_average","NA",2,4690.70834772086,8001.00452153164,3868.07042275643,8823.64244649607,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2015-02-01,5789.38136735822,5130,"Yes","M1","NA","local","simple_average","NA",3,4134.23328045282,7444.52945426361,3311.59535548839,8267.16737922804,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2015-03-01,5682.85120563506,5090,"Yes","M1","NA","local","simple_average","NA",4,4027.70311872966,7337.99929254045,3205.06519376523,8160.63721750488,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2015-04-01,5306.95981173295,5210,"Yes","M1","NA","local","simple_average","NA",5,3651.81172482756,6962.10789863834,2829.17379986313,7784.74582360277,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",8,2015-05-01,5865.89236183531,4910,"Yes","M1","NA","local","simple_average","NA",6,4210.74427492991,7521.0404487407,3388.10634996548,8343.67837370513,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2014-11-01,5079.277160294,6220,"Yes","M1","NA","local","simple_average","NA",1,3424.1290733886,6734.42524719939,2601.49114842417,7557.06317216382,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2014-12-01,4892.56909223651,5740,"Yes","M1","NA","local","simple_average","NA",2,3237.42100533112,6547.7171791419,2414.78308036669,7370.35510410633,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2015-01-01,5527.43180995212,6040,"Yes","M1","NA","local","simple_average","NA",3,3872.28372304672,7182.57989685751,3049.64579808229,8005.21782182194,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2015-02-01,5031.16197349021,5130,"Yes","M1","NA","local","simple_average","NA",4,3376.01388658481,6686.3100603956,2553.37596162038,7508.94798536003,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2015-03-01,4951.15393838591,5090,"Yes","M1","NA","local","simple_average","NA",5,3296.00585148052,6606.30202529131,2473.36792651609,7428.93995025574,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",9,2015-04-01,4609.32953370021,5210,"Yes","M1","NA","local","simple_average","NA",6,2954.18144679482,6264.4776206056,2131.54352183039,7087.11554557003,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2014-10-01,5969.08224908502,5640,"Yes","M1","NA","local","simple_average","NA",1,4313.93416217963,7624.23033599041,3491.2962372152,8446.86826095484,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2014-11-01,5239.12965308762,6220,"Yes","M1","NA","local","simple_average","NA",2,3583.98156618223,6894.27773999302,2761.3436412178,7716.91566495745,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2014-12-01,5051.92968842744,5740,"Yes","M1","NA","local","simple_average","NA",3,3396.78160152204,6707.07777533283,2574.14367655761,7529.71570029726,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2015-01-01,5691.89593632554,6040,"Yes","M1","NA","local","simple_average","NA",4,4036.74784942015,7347.04402323093,3214.10992445572,8169.68194819536,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2015-02-01,5182.32705712741,5130,"Yes","M1","NA","local","simple_average","NA",5,3527.17897022202,6837.4751440328,2704.54104525759,7660.11306899723,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",10,2015-03-01,5082.78901852426,5090,"Yes","M1","NA","local","simple_average","NA",6,3427.64093161887,6737.93710542966,2605.00300665444,7560.57503039409,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2014-09-01,6890.23708066634,6050,"Yes","M1","NA","local","simple_average","NA",1,5235.08899376095,8545.38516757173,4412.45106879652,9368.02309253616,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2014-10-01,6573.43787239649,5640,"Yes","M1","NA","local","simple_average","NA",2,4918.2897854911,8228.58595930189,4095.65186052667,9051.22388426632,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2014-11-01,5800.32024518344,6220,"Yes","M1","NA","local","simple_average","NA",3,4145.17215827805,7455.46833208883,3322.53423331362,8278.10625705326,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2014-12-01,5594.16260217641,5740,"Yes","M1","NA","local","simple_average","NA",4,3939.01451527101,7249.3106890818,3116.37659030658,8071.94861404623,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2015-01-01,6273.84491799925,6040,"Yes","M1","NA","local","simple_average","NA",5,4618.69683109386,7928.99300490464,3796.05890612943,8751.63092986907,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",11,2015-02-01,5734.38091905332,5130,"Yes","M1","NA","local","simple_average","NA",6,4079.23283214793,7389.52900595872,3256.5949071835,8212.16693092315,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2014-08-01,9019.79435033982,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",1,7364.64626343443,10674.9424372452,6542.00833847,11497.5803622096,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2014-09-01,7696.74513059787,6050,"Yes","M1","NA","local","simple_average","NA",2,6041.59704369248,9351.89321750326,5218.95911872805,10174.5311424677,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2014-10-01,7350.15682969996,5640,"Yes","M1","NA","local","simple_average","NA",3,5695.00874279457,9005.30491660535,4872.37081783014,9827.94284156978,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2014-11-01,6540.33745598346,6220,"Yes","M1","NA","local","simple_average","NA",4,4885.18936907807,8195.48554288886,4062.55144411364,9018.12346785329,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2014-12-01,6307.56556249187,5740,"Yes","M1","NA","local","simple_average","NA",5,4652.41747558648,7962.71364939727,3829.77955062205,8785.3515743617,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",12,2015-01-01,7037.90123114949,6040,"Yes","M1","NA","local","simple_average","NA",6,5382.7531442441,8693.04931805488,4560.11521927967,9515.68724301931,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-07-01,8409.77508307345,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",1,6754.62699616805,10064.9231699788,5931.98907120362,10887.5610949433,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-08-01,8173.7561453751,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",2,6518.6080584697,9828.90423228049,5695.97013350527,10651.5421572449,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-09-01,6912.81291948132,6050,"Yes","M1","NA","local","simple_average","NA",3,5257.66483257593,8567.96100638672,4435.0269076115,9390.59893135115,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-10-01,6582.35268145703,5640,"Yes","M1","NA","local","simple_average","NA",4,4927.20459455164,8237.50076836243,4104.56666958721,9060.13869332686,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-11-01,5859.89524887058,6220,"Yes","M1","NA","local","simple_average","NA",5,4204.74716196518,7515.04333577597,3382.10923700075,8337.6812607404,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",13,2014-12-01,5646.10263407652,5740,"Yes","M1","NA","local","simple_average","NA",6,3990.95454717113,7301.25072098192,3168.3166222067,8123.88864594635,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-06-01,8387.34907319702,7450,"Yes","M1","NA","local","simple_average","NA",1,6732.20098629162,10042.4971601024,5909.56306132719,10865.1350850668,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-07-01,9001.45028705365,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",2,7346.30220014826,10656.598373959,6523.66427518383,11479.2362989235,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-08-01,8759.92892781279,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",3,7104.78084090739,10415.0770147182,6282.14291594296,11237.7149396826,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-09-01,7452.52280358641,6050,"Yes","M1","NA","local","simple_average","NA",4,5797.37471668102,9107.6708904918,4974.73679171659,9930.30881545623,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-10-01,7107.998974446,5640,"Yes","M1","NA","local","simple_average","NA",5,5452.85088754061,8763.14706135139,4630.21296257618,9585.78498631582,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",14,2014-11-01,6313.97849967512,6220,"Yes","M1","NA","local","simple_average","NA",6,4658.83041276972,7969.12658658051,3836.19248780529,8791.76451154494,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-05-01,6544.79695759217,6220,"Yes","M1","NA","local","simple_average","NA",1,4889.64887068677,8199.94504449756,4067.01094572234,9022.58296946199,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-06-01,8571.36018273076,7450,"Yes","M1","NA","local","simple_average","NA",2,6916.21209582537,10226.5082696362,6093.57417086094,11049.1461946006,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-07-01,9195.71465084294,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",3,7540.56656393754,10850.8627377483,6717.92863897311,11673.5006627128,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-08-01,8950.04650927597,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",4,7294.89842237058,10605.1945961814,6472.26049740615,11427.8325211458,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-09-01,7627.30700261333,6050,"Yes","M1","NA","local","simple_average","NA",5,5972.15891570794,9282.45508951872,5149.52099074351,10105.0930144832,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",15,2014-10-01,7281.26369669134,5640,"Yes","M1","NA","local","simple_average","NA",6,5626.11560978594,8936.41178359673,4803.47768482151,9759.04970856116,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-04-01,6434.66456063733,5810,"Yes","M1","NA","local","simple_average","NA",1,4779.51647373194,8089.81264754272,3956.87854876751,8912.45057250715,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-05-01,7067.25921570034,6220,"Yes","M1","NA","local","simple_average","NA",2,5412.11112879495,8722.40730260573,4589.47320383052,9545.04522757016,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-06-01,9182.05192780953,7450,"Yes","M1","NA","local","simple_average","NA",3,7526.90384090414,10837.2000147149,6704.26591593971,11659.8379396794,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-07-01,9830.36374202909,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",4,8175.2156551237,11485.5118289345,7352.57773015927,12308.1497538989,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-08-01,9582.65402413018,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",5,7927.50593722479,11237.8021110356,7104.86801226036,12060.440036,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",16,2014-09-01,8200.96378090352,6050,"Yes","M1","NA","local","simple_average","NA",6,6545.81569399812,9856.11186780891,5723.17776903369,10678.7497927733,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-03-01,6642.25601746126,6810,"Yes","M1","NA","local","simple_average","NA",1,4987.10793055587,8297.40410436665,4164.47000559144,9120.04202933108,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-04-01,6324.22515879221,5810,"Yes","M1","NA","local","simple_average","NA",2,4669.07707188682,7979.3732456976,3846.43914692239,8802.01117066203,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-05-01,6947.83551234462,6220,"Yes","M1","NA","local","simple_average","NA",3,5292.68742543923,8602.98359925001,4470.0495004748,9425.62152421444,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-06-01,9039.78856734641,7450,"Yes","M1","NA","local","simple_average","NA",4,7384.64048044102,10694.9366542518,6562.00255547659,11517.5745792162,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-07-01,9681.97396075645,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",5,8026.82587385106,11337.1220476618,7204.18794888663,12159.7599726263,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",17,2014-08-01,9431.74717261505,7979.99999999999,"Yes","M1","NA","local","simple_average","NA",6,7776.59908570965,11086.8952595204,6953.96116074522,11909.5331844849,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-02-01,6700.74622422094,6830,"Yes","M1","NA","local","simple_average","NA",1,5045.59813731555,8355.89431112633,4222.96021235112,9178.53223609076,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-03-01,6566.40494073809,6810,"Yes","M1","NA","local","simple_average","NA",2,4911.25685383269,8221.55302764348,4088.61892886826,9044.19095260791,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-04-01,6251.21724356571,5810,"Yes","M1","NA","local","simple_average","NA",3,4596.06915666032,7906.36533047111,3773.43123169589,8729.00325543554,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-05-01,6871.42042245195,6220,"Yes","M1","NA","local","simple_average","NA",4,5216.27233554656,8526.56850935735,4393.63441058213,9349.20643432178,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-06-01,8950.38649417923,7450,"Yes","M1","NA","local","simple_average","NA",5,7295.23840727383,10605.5345810846,6472.6004823094,11428.172506049,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",18,2014-07-01,9588.41347573958,9369.99999999999,"Yes","M1","NA","local","simple_average","NA",6,7933.26538883419,11243.561562645,7110.62746386976,12066.1994876094,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-01-01,7145.29821891576,7250,"Yes","M1","NA","local","simple_average","NA",1,5490.15013201037,8800.44630582116,4667.51220704594,9623.08423078559,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-02-01,6565.71615019224,6830,"Yes","M1","NA","local","simple_average","NA",2,4910.56806328685,8220.86423709763,4087.93013832242,9043.50216206206,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-03-01,6443.01873850537,6810,"Yes","M1","NA","local","simple_average","NA",3,4787.87065159997,8098.16682541076,3965.23272663554,8920.80475037519,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-04-01,6132.04909795195,5810,"Yes","M1","NA","local","simple_average","NA",4,4476.90101104656,7787.19718485734,3654.26308608213,8609.83510982177,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-05-01,6747.79097905882,6220,"Yes","M1","NA","local","simple_average","NA",5,5092.64289215343,8402.93906596421,4270.004967189,9225.57699092864,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",19,2014-06-01,8805.28991259429,7450,"Yes","M1","NA","local","simple_average","NA",6,7150.14182568889,10460.4379994997,6327.50390072446,11283.0759244641,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2013-12-01,6738.82786886159,6270,"Yes","M1","NA","local","simple_average","NA",1,5083.6797819562,8393.97595576699,4261.04185699177,9216.61388073142,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2014-01-01,7360.74815699838,7250,"Yes","M1","NA","local","simple_average","NA",2,5705.60007009299,9015.89624390377,4882.96214512856,9838.5341688682,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2014-02-01,6759.43271916267,6830,"Yes","M1","NA","local","simple_average","NA",3,5104.28463225728,8414.58080606806,4281.64670729285,9237.21873103249,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2014-03-01,6618.41552565259,6810,"Yes","M1","NA","local","simple_average","NA",4,4963.2674387472,8273.56361255799,4140.62951378277,9096.20153752242,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2014-04-01,6295.00071711062,5810,"Yes","M1","NA","local","simple_average","NA",5,4639.85263020522,7950.14880401601,3817.21470524079,8772.78672898044,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",20,2014-05-01,6927.53732109094,6220,"Yes","M1","NA","local","simple_average","NA",6,5272.38923418555,8582.68540799634,4449.75130922112,9405.32333296077,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2013-11-01,8266.29716743432,6660,"Yes","M1","NA","local","simple_average","NA",1,6611.14908052892,9921.44525433971,5788.51115556449,10744.0831793041,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2013-12-01,7977.66830036931,6270,"Yes","M1","NA","local","simple_average","NA",2,6322.52021346392,9632.81638727471,5499.88228849949,10455.4543122391,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2014-01-01,8684.56353679259,7250,"Yes","M1","NA","local","simple_average","NA",3,7029.4154498872,10339.711623698,6206.77752492277,11162.3495486624,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2014-02-01,8026.41626331792,6830,"Yes","M1","NA","local","simple_average","NA",4,6371.26817641253,9681.56435022331,5548.6302514481,10504.2022751877,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2014-03-01,7860.30248227337,6810,"Yes","M1","NA","local","simple_average","NA",5,6205.15439536798,9515.45056917876,5382.51647040355,10338.0884941432,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",21,2014-04-01,7493.27813455325,5810,"Yes","M1","NA","local","simple_average","NA",6,5838.13004764785,9148.42622145864,5015.49212268342,9971.06414642307,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",22,2013-10-01,7693.27474832206,9199.99999999999,"Yes","M1","NA","local","simple_average","NA",1,6038.12666141667,9348.42283522746,5215.48873645224,10171.0607601919,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",22,2013-11-01,7265.39026831769,6660,"Yes","M1","NA","local","simple_average","NA",2,5610.2421814123,8920.53835522309,4787.60425644787,9743.17628018752,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",22,2013-12-01,7005.32333354087,6270,"Yes","M1","NA","local","simple_average","NA",3,5350.17524663548,8660.47142044626,4527.53732167105,9483.10934541069,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",22,2014-01-01,7650.05375698984,7250,"Yes","M1","NA","local","simple_average","NA",4,5994.90567008444,9305.20184389523,5172.26774512001,10127.8397688597,"Conformal","Conformal",0.962962962962963,1
"M1","ets--local--R1_glmnet--local--R1",22,2014-02-01,7050.10487817418,6830,"Yes","M1","NA","local","simple_average","NA",5,5394.95679126878,8705.25296507957,4572.31886630435,9527.890890044,"Conformal","Conformal",0.962962962962963,1
