"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M750","arimax--local--R1_meanf--local--R1",7,2015-02-01,11164.5138404584,11010,"Yes","M750","NA","local","simple_average","NA",2,10414.9303192093,11914.0973617075,9921.82350186036,12407.2041790564,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",7,2015-03-01,11252.0494745169,11250,"Yes","M750","NA","local","simple_average","NA",3,10502.4659532678,12001.6329957661,10009.3591359189,12494.739813115,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",7,2015-04-01,11327.4488478183,11290,"Yes","M750","NA","local","simple_average","NA",4,10577.8653265691,12077.0323690674,10084.7585092202,12570.1391864163,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",7,2015-05-01,11256.0366587893,11310,"Yes","M750","NA","local","simple_average","NA",5,10506.4531375402,12005.6201800385,10013.3463201913,12498.7269973874,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",7,2015-06-01,11110.0252556565,11000,"Yes","M750","NA","local","simple_average","NA",6,10360.4417344074,11859.6087769056,9867.33491705846,12352.7155942545,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2014-12-01,10843.4666671892,10990,"Yes","M750","NA","local","simple_average","NA",1,10093.8831459401,11593.0501884383,9600.77632859116,12086.1570057872,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2015-01-01,11162.1528379027,10980,"Yes","M750","NA","local","simple_average","NA",2,10412.5693166536,11911.7363591518,9919.46249930466,12404.8431765007,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2015-02-01,11200.0361891033,11010,"Yes","M750","NA","local","simple_average","NA",3,10450.4526678541,11949.6197103524,9957.34585050521,12442.7265277013,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2015-03-01,11288.4344199309,11250,"Yes","M750","NA","local","simple_average","NA",4,10538.8508986817,12038.01794118,10045.7440813328,12531.1247585289,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2015-04-01,11363.9109537801,11290,"Yes","M750","NA","local","simple_average","NA",5,10614.327432531,12113.4944750292,10121.2206151821,12606.6012923781,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",8,2015-05-01,11291.9517417103,11310,"Yes","M750","NA","local","simple_average","NA",6,10542.3682204612,12041.5352629594,10049.2614031123,12534.6420803083,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2014-11-01,10777.8116970793,11120,"Yes","M750","NA","local","simple_average","NA",1,10028.2281758301,11527.3952183284,9535.12135848121,12020.5020356773,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2014-12-01,10761.8676495972,10990,"Yes","M750","NA","local","simple_average","NA",2,10012.2841283481,11511.4511708463,9519.17731099916,12004.5579881952,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2015-01-01,11077.9796342793,10980,"Yes","M750","NA","local","simple_average","NA",3,10328.3961130302,11827.5631555284,9835.28929568126,12320.6699728773,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2015-02-01,11115.0849157805,11010,"Yes","M750","NA","local","simple_average","NA",4,10365.5013945314,11864.6684370297,9872.39457718251,12357.7752543786,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2015-03-01,11203.185744453,11250,"Yes","M750","NA","local","simple_average","NA",5,10453.6022232038,11952.7692657021,9960.49540585491,12445.876083051,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",9,2015-04-01,11278.2673295478,11290,"Yes","M750","NA","local","simple_average","NA",6,10528.6838082986,12027.8508507969,10035.5769909497,12520.9576681458,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2014-10-01,10513.1119152459,10950,"Yes","M750","NA","local","simple_average","NA",1,9763.52839399675,11262.695436495,9270.42157664786,11755.8022538439,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2014-11-01,10528.0189788314,11120,"Yes","M750","NA","local","simple_average","NA",2,9778.4354575823,11277.6025000806,9285.32864023341,11770.7093174295,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2014-12-01,10512.2712422975,10990,"Yes","M750","NA","local","simple_average","NA",3,9762.68772104835,11261.8547635466,9269.58090369946,11754.9615808955,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2015-01-01,10818.1062588578,10980,"Yes","M750","NA","local","simple_average","NA",4,10068.5227376087,11567.689780107,9575.41592025981,12060.7965974559,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2015-02-01,10855.4352580922,11010,"Yes","M750","NA","local","simple_average","NA",5,10105.8517368431,11605.0187793413,9612.74491949416,12098.1255966902,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",10,2015-03-01,10941.6270955493,11250,"Yes","M750","NA","local","simple_average","NA",6,10192.0435743002,11691.2106167985,9698.93675695131,12184.3174341474,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2014-09-01,10264.1401108163,10360,"Yes","M750","NA","local","simple_average","NA",1,9514.55658956716,11013.7236320654,9021.44977221826,11506.8304494143,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2014-10-01,10320.9642327608,10950,"Yes","M750","NA","local","simple_average","NA",2,9571.3807115117,11070.54775401,9078.27389416281,11563.6545713589,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2014-11-01,10335.1837363565,11120,"Yes","M750","NA","local","simple_average","NA",3,9585.6002151073,11084.7672576056,9092.49339775841,11577.8740749545,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2014-12-01,10318.6370547153,10990,"Yes","M750","NA","local","simple_average","NA",4,9569.05353346615,11068.2205759644,9075.94671611726,11561.3273933133,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2015-01-01,10618.6183282162,10980,"Yes","M750","NA","local","simple_average","NA",5,9869.0348069671,11368.2018494654,9375.92798961821,11861.3086668143,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",11,2015-02-01,10655.5882010096,11010,"Yes","M750","NA","local","simple_average","NA",6,9906.00467976045,11405.1717222587,9412.89786241156,11898.2785396076,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2014-08-01,9825.95366261075,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",1,9076.37014136161,10575.5371838599,8583.26332401271,11068.6440012088,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2014-09-01,9875.39941570947,10360,"Yes","M750","NA","local","simple_average","NA",2,9125.81589446033,10624.9829369586,8632.70907711144,11118.0897543075,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2014-10-01,9928.51598196648,10950,"Yes","M750","NA","local","simple_average","NA",3,9178.93246071733,10678.0995032156,8685.82564336844,11171.2063205645,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2014-11-01,9939.17950059078,11120,"Yes","M750","NA","local","simple_average","NA",4,9189.59597934164,10688.7630218399,8696.48916199274,11181.8698391888,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2014-12-01,9925.53777240957,10990,"Yes","M750","NA","local","simple_average","NA",5,9175.95425116042,10675.1212936587,8682.84743381153,11168.2281110076,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",12,2015-01-01,10212.0446964875,10980,"Yes","M750","NA","local","simple_average","NA",6,9462.46117523837,10961.6282177367,8969.35435788948,11454.7350350856,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-07-01,10392.4470360276,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",1,9642.86351477845,11142.0305572767,9149.75669742956,11635.1373746256,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-08-01,10305.1179825404,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",2,9555.53446129125,11054.7015037895,9062.42764394236,11547.8083211384,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-09-01,10357.632592353,10360,"Yes","M750","NA","local","simple_average","NA",3,9608.0490711039,11107.2161136022,9114.94225375501,11600.3229309511,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-10-01,10418.1484787946,10950,"Yes","M750","NA","local","simple_average","NA",4,9668.56495754545,11167.7320000437,9175.45814019656,11660.8388173926,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-11-01,10426.7377552905,11120,"Yes","M750","NA","local","simple_average","NA",5,9677.15423404131,11176.3212765396,9184.04741669241,11669.4280938885,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",13,2014-12-01,10410.931525174,10990,"Yes","M750","NA","local","simple_average","NA",6,9661.34800392486,11160.5150464231,9168.24118657596,11653.621863772,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-06-01,10826.0566307154,10770,"Yes","M750","NA","local","simple_average","NA",1,10076.4731094663,11575.6401519646,9583.36629211741,12068.7469693135,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-07-01,10600.5486497082,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",2,9850.96512845905,11350.1321709573,9357.85831111016,11843.2389883062,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-08-01,10510.9432738134,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",3,9761.3597525643,11260.5267950626,9268.25293521541,11753.6336124115,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-09-01,10566.1356071518,10360,"Yes","M750","NA","local","simple_average","NA",4,9816.55208590261,11315.7191284009,9323.44526855371,11808.8259457498,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-10-01,10627.3196646961,10950,"Yes","M750","NA","local","simple_average","NA",5,9877.736143447,11376.9031859453,9384.62932609811,11870.0100032942,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",14,2014-11-01,10635.4197088522,11120,"Yes","M750","NA","local","simple_average","NA",6,9885.836187603,11385.0032301013,9392.72937025411,11878.1100474502,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-05-01,10696.1260272574,10940,"Yes","M750","NA","local","simple_average","NA",1,9946.54250600821,11445.7095485065,9453.43568865931,11938.8163658554,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-06-01,10831.6727210304,10770,"Yes","M750","NA","local","simple_average","NA",2,10082.0891997812,11581.2562422795,9588.98238243231,12074.3630596284,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-07-01,10605.8291041182,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",3,9856.2455828691,11355.4126253674,9363.13876552021,11848.5194427163,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-08-01,10516.1787366943,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",4,9766.59521544516,11265.7622579434,9273.48839809626,11758.8690752923,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-09-01,10571.3750840432,10360,"Yes","M750","NA","local","simple_average","NA",5,9821.79156279405,11320.9586052923,9328.68474544516,11814.0654226412,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",15,2014-10-01,10632.6206658256,10950,"Yes","M750","NA","local","simple_average","NA",6,9883.03714457646,11382.2041870747,9389.93032722756,11875.3110044236,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-04-01,10478.9333919796,11020,"Yes","M750","NA","local","simple_average","NA",1,9729.3498707305,11228.5169132288,9236.24305338161,11721.6237305777,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-05-01,10449.2133760208,10940,"Yes","M750","NA","local","simple_average","NA",2,9699.62985477165,11198.7968972699,9206.52303742276,11691.9037146188,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-06-01,10580.3680738226,10770,"Yes","M750","NA","local","simple_average","NA",3,9830.7845525734,11329.9515950717,9337.67773522451,11823.0584124206,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-07-01,10359.4664309649,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",4,9609.88290971575,11109.049952214,9116.77609236686,11602.1567695629,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-08-01,10273.4782050722,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",5,9523.89468382305,11023.0617263213,9030.78786647416,11516.1685436702,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",16,2014-09-01,10326.7780162278,10360,"Yes","M750","NA","local","simple_average","NA",6,9577.19449497865,11076.3615374769,9084.08767762976,11569.4683548258,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-03-01,10505.9568186865,10900,"Yes","M750","NA","local","simple_average","NA",1,9756.37329743731,11255.5403399356,9263.26648008841,11748.6471572845,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-04-01,10335.5297129936,11020,"Yes","M750","NA","local","simple_average","NA",2,9585.94619174446,11085.1132342427,9092.83937439556,11578.2200515916,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-05-01,10306.1753761099,10940,"Yes","M750","NA","local","simple_average","NA",3,9556.59185486071,11055.758897359,9063.48503751181,11548.8657147079,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-06-01,10434.0788394067,10770,"Yes","M750","NA","local","simple_average","NA",4,9684.49531815751,11183.6623606558,9191.38850080861,11676.7691780047,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-07-01,10217.7141237636,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",5,9468.1306025145,10967.2976450128,8975.02378516561,11460.4044623617,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",17,2014-08-01,10133.6202629803,9900.00000000003,"Yes","M750","NA","local","simple_average","NA",6,9384.03674173115,10883.2037842294,8890.92992438226,11376.3106015783,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-02-01,10544.9476462942,10660,"Yes","M750","NA","local","simple_average","NA",1,9795.3641250451,11294.5311675434,9302.25730769621,11787.6379848923,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-03-01,10528.361146126,10900,"Yes","M750","NA","local","simple_average","NA",2,9778.77762487686,11277.9446673751,9285.67080752796,11771.051484724,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-04-01,10357.4473274183,11020,"Yes","M750","NA","local","simple_average","NA",3,9607.86380616915,11107.0308486674,9114.75698882026,11600.1376660163,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-05-01,10328.1850907061,10940,"Yes","M750","NA","local","simple_average","NA",4,9578.60156945691,11077.7686119552,9085.49475210801,11570.8754293041,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-06-01,10456.3543473062,10770,"Yes","M750","NA","local","simple_average","NA",5,9706.77082605701,11205.9378685553,9213.66400870811,11699.0446859042,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",18,2014-07-01,10239.1665937242,9340.00000000004,"Yes","M750","NA","local","simple_average","NA",6,9489.58307247505,10988.7501149733,8996.47625512616,11481.8569323222,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-01-01,10794.5955675131,10730,"Yes","M750","NA","local","simple_average","NA",1,10045.012046264,11544.1790887622,9551.90522891506,12037.2859061111,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-02-01,10789.903346749,10660,"Yes","M750","NA","local","simple_average","NA",2,10040.3198254999,11539.4868679982,9547.21300815101,12032.5936853471,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-03-01,10773.5835658282,10900,"Yes","M750","NA","local","simple_average","NA",3,10024.0000445791,11523.1670870773,9530.89322723016,12016.2739044262,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-04-01,10598.7758031463,11020,"Yes","M750","NA","local","simple_average","NA",4,9849.19228189711,11348.3593243954,9356.08546454821,11841.4661417443,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-05-01,10567.1468880119,10940,"Yes","M750","NA","local","simple_average","NA",5,9817.5633667627,11316.730409261,9324.45654941381,11809.8372266099,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",19,2014-06-01,10698.7877343745,10770,"Yes","M750","NA","local","simple_average","NA",6,9949.2042131254,11448.3712556237,9456.09739577651,11941.4780729726,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2013-12-01,10620.4001341606,10570,"Yes","M750","NA","local","simple_average","NA",1,9870.8166129115,11369.9836554098,9377.70979556261,11863.0904727587,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2014-01-01,10958.4938863544,10730,"Yes","M750","NA","local","simple_average","NA",2,10208.9103651052,11708.0774076035,9715.80354775631,12201.1842249524,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2014-02-01,10953.7536246442,10660,"Yes","M750","NA","local","simple_average","NA",3,10204.1701033951,11703.3371458933,9711.06328604616,12196.4439632422,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2014-03-01,10938.2850862365,10900,"Yes","M750","NA","local","simple_average","NA",4,10188.7015649874,11687.8686074856,9695.59474763846,12180.9754248345,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2014-04-01,10759.0011584522,11020,"Yes","M750","NA","local","simple_average","NA",5,10009.4176372031,11508.5846797013,9516.31081985416,12001.6914970502,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",20,2014-05-01,10726.2770263368,10940,"Yes","M750","NA","local","simple_average","NA",6,9976.69350508765,11475.8605475859,9483.58668773876,11968.9673649348,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",21,2013-11-01,10442.9565797363,10760,"Yes","M750","NA","local","simple_average","NA",1,9693.3730584871,11192.5401009854,9200.26624113821,11685.6469183343,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",21,2013-12-01,10503.5123194946,10570,"Yes","M750","NA","local","simple_average","NA",2,9753.92879824545,11253.0958407437,9260.82198089656,11746.2026580926,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",21,2014-01-01,10836.9228035288,10730,"Yes","M750","NA","local","simple_average","NA",3,10087.3392822797,11586.5063247779,9594.23246493076,12079.6131421268,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",21,2014-02-01,10831.3890071289,10660,"Yes","M750","NA","local","simple_average","NA",4,10081.8054858798,11580.9725283781,9588.69866853091,12074.079345727,"Conformal","Conformal",0.898148148148148,0.981481481481482
"M750","arimax--local--R1_meanf--local--R1",21,2014-03-01,10816.7877483369,10900,"Yes","M750","NA","local","simple_average","NA",5,10067.2042270877,11566.371269586,9574.09740973881,12059.4780869349,"Conformal","Conformal",0.898148148148148,0.981481481481482
